state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Odisha,Boudh,Boudh,Pointed gourd (Parval),Other,FAQ,18/09/2025,5500,6200,6000
Odisha,Boudh,Khunthabandha,Onion,Other,Non-FAQ,18/09/2025,1000,1500,1200
Odisha,Cuttack,Banki,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,3400,3600,3500
Odisha,Cuttack,Banki,Bitter gourd,Other,FAQ,18/09/2025,3500,3700,3600
Odisha,Cuttack,Banki,Ridgeguard(Tori),Other,FAQ,18/09/2025,3100,3300,3200
Odisha,Dhenkanal,Hindol,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,5500,6000,5800
Odisha,Dhenkanal,Hindol,Drumstick,Drumstick,FAQ,18/09/2025,9800,11000,10000
Odisha,Kalahandi,Junagarh,Little gourd (Kundru),Other,FAQ,18/09/2025,2800,3200,3000
Odisha,Kalahandi,Kalahandi(Dharamagarh),Cabbage,Other,FAQ,18/09/2025,2500,3000,2750
Odisha,Mayurbhanja,Karanjia,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,5500,6000,6000
Odisha,Sonepur,Dungurapalli,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,3200,3500,3500
Odisha,Sundergarh,Panposh,Bottle gourd,Other,FAQ,18/09/2025,2000,2500,2200
Odisha,Sundergarh,Panposh,Cucumbar(Kheera),Other,FAQ,18/09/2025,4000,4500,4300
Punjab,Amritsar,Chogawan,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,800,1000,900
Punjab,Bhatinda,Bhagta Bhai Ka,Banana,Other,Medium,18/09/2025,2800,2800,2800
Punjab,Bhatinda,Bhagta Bhai Ka,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,2100,2100,2100
Punjab,Bhatinda,Bhagta Bhai Ka,Potato,Other,FAQ,18/09/2025,1100,1100,1100
Punjab,Gurdaspur,Gurdaspur,Banana,Other,Medium,18/09/2025,2000,2400,2200
Punjab,Gurdaspur,Gurdaspur,Bottle gourd,Other,FAQ,18/09/2025,1200,1400,1300
Punjab,Gurdaspur,Gurdaspur,Carrot,Other,FAQ,18/09/2025,1200,1400,1300
Punjab,Gurdaspur,Gurdaspur,Cauliflower,Other,FAQ,18/09/2025,3000,3500,3300
Punjab,Gurdaspur,Gurdaspur,French Beans (Frasbean),Other,FAQ,18/09/2025,7000,8000,7500
Punjab,Gurdaspur,Gurdaspur,Garlic,Other,FAQ,18/09/2025,5500,6000,5800
Punjab,Gurdaspur,Gurdaspur,Lemon,Other,FAQ,18/09/2025,2500,3000,2800
Punjab,Gurdaspur,Gurdaspur,Mousambi(Sweet Lime),Other,Medium,18/09/2025,4000,4500,4200
Punjab,Gurdaspur,Gurdaspur,Papaya,Other,Medium,18/09/2025,3500,4000,3700
Punjab,Hoshiarpur,Garh Shankar,Apple,Other,Medium,18/09/2025,4000,6000,5000
Punjab,Hoshiarpur,Garh Shankar,Field Pea,Field Pea,FAQ,18/09/2025,7000,10000,8000
Punjab,Hoshiarpur,Garh Shankar,Potato,Other,FAQ,18/09/2025,800,1000,900
Punjab,Hoshiarpur,Mukerian,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,3000,4000,3500
Punjab,Hoshiarpur,Mukerian(Talwara),Cucumbar(Kheera),Cucumbar,FAQ,18/09/2025,2200,3200,2700
Punjab,Hoshiarpur,Tanda Urmur,Field Pea,Other,FAQ,18/09/2025,12000,14000,13000
Punjab,Jalandhar,Bilga,Bottle gourd,Bottle Gourd,FAQ,18/09/2025,1800,2000,1900
Punjab,Ludhiana,Doraha,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,2600,2600,2600
Punjab,Ludhiana,Doraha,Tomato,Other,FAQ,18/09/2025,2400,2400,2400
Punjab,Ludhiana,Ludhiana,Bitter gourd,Other,FAQ,18/09/2025,1800,2200,2000
Punjab,Ludhiana,Ludhiana,Colacasia,Other,FAQ,18/09/2025,800,1500,1200
Punjab,Ludhiana,Ludhiana,Green Chilli,Other,FAQ,18/09/2025,1200,2100,1800
Punjab,Ludhiana,Sahnewal,Green Chilli,Green Chilly,FAQ,18/09/2025,3500,3500,3500
Punjab,Moga,Kot ise Khan,Ridgeguard(Tori),Other,FAQ,18/09/2025,1000,1200,1100
Punjab,Mohali,Kharar,Bottle gourd,Bottle Gourd,FAQ,18/09/2025,2500,3500,3000
Punjab,Mohali,Kharar,Onion,Other,Non-FAQ,18/09/2025,1300,1800,1500
Punjab,Mohali,Kharar,Potato,Potato,Non-FAQ,18/09/2025,900,1100,1000
Punjab,Patiala,Samana,Bottle gourd,Bottle Gourd,FAQ,18/09/2025,1500,3000,2500
Punjab,Patiala,Samana,Papaya,Papaya,Medium,18/09/2025,2500,4000,3000
Punjab,Patiala,Samana,Tomato,Hybrid,FAQ,18/09/2025,2000,4000,3000
Punjab,Sangrur,Ahmedgarh,Peas Wet,Other,FAQ,18/09/2025,1200,1300,1200
Punjab,Sangrur,Ahmedgarh,Potato,Other,FAQ,18/09/2025,1000,1200,1000
Rajasthan,Beawar,Beawar,Bajra(Pearl Millet/Cumbu),Bold,FAQ,18/09/2025,2400,2500,2450
Rajasthan,Beawar,Beawar,Green Gram (Moong)(Whole),Other,FAQ,18/09/2025,4000,6000,5000
Rajasthan,Churu,Churu,Onion,1st Sort,Non-FAQ,18/09/2025,1400,1600,1500
Rajasthan,Churu,Churu,Tomato,Hybrid,Non-FAQ,18/09/2025,1600,2000,1800
Rajasthan,Ganganagar,Sriganganagar (F&V),Green Chilli,Green Chilly,FAQ,18/09/2025,2600,3000,2800
Rajasthan,Ganganagar,Sriganganagar (F&V),Sponge gourd,Sponge gourd,FAQ,18/09/2025,1500,1900,1700
Rajasthan,Hanumangarh,Rawatsar,Onion,1st Sort,FAQ,18/09/2025,1300,1300,1300
Rajasthan,Hanumangarh,Rawatsar,Tomato,Deshi,FAQ,18/09/2025,2600,2600,2600
Rajasthan,Jaipur Rural,Bassi,Bengal Gram(Gram)(Whole),999,Non-FAQ,18/09/2025,4751,5422,5086
Rajasthan,Jaipur Rural,Bassi,Mustard,Other,Non-FAQ,18/09/2025,5410,6761,6085
Telangana,Khammam,Kallur,Paddy(Dhan)(Common),Paddy,FAQ,18/09/2025,2320,2320,2320
Telangana,Nalgonda,Thungathurthy,Paddy(Dhan)(Common),1001,Non-FAQ,18/09/2025,2300,2300,2300
Tripura,North Tripura,Dasda,Brinjal,Round/Long,FAQ,18/09/2025,3000,3500,3250
Tripura,North Tripura,Dasda,Potato,Local,FAQ,18/09/2025,1700,1900,1800
Tripura,North Tripura,Dasda,Rice,Masuri,FAQ,18/09/2025,3300,3400,3350
Tripura,South District,Barpathari,Brinjal,Round/Long,FAQ,18/09/2025,2900,3100,3000
Uttar Pradesh,Aligarh,Khair,Brinjal,Round/Long,FAQ,18/09/2025,1200,1800,1500
Uttar Pradesh,Aligarh,Khair,Cucumbar(Kheera),Cucumbar,FAQ,18/09/2025,1400,1800,1600
Uttar Pradesh,Badaun,Babrala,Maize,Deshi Red,Non-FAQ,18/09/2025,2030,2050,2040
Uttar Pradesh,Badaun,Babrala,Wheat,Dara,Non-FAQ,18/09/2025,2530,2550,2540
Uttar Pradesh,Badaun,Wazirganj,Onion,Red,Non-FAQ,18/09/2025,1200,1250,1225
Uttar Pradesh,Badaun,Wazirganj,Paddy(Dhan)(Common),Common,FAQ,18/09/2025,2200,2325,2300
Uttar Pradesh,Badaun,Wazirganj,Paddy(Dhan)(Common),Common,Non-FAQ,18/09/2025,2100,2150,2125
Uttar Pradesh,Badaun,Wazirganj,Tomato,Deshi,FAQ,18/09/2025,2400,2450,2425
Uttar Pradesh,Balrampur,Panchpedwa,Apple,Delicious,Medium,18/09/2025,7200,7600,7400
Uttar Pradesh,Bijnor,Chaandpur,Tomato,Deshi,FAQ,18/09/2025,1400,1600,1500
Uttar Pradesh,Bulandshahar,Gulavati,Garlic,Desi,FAQ,18/09/2025,5100,5300,5200
Uttar Pradesh,Bulandshahar,Gulavati,Ginger(Green),Green Ginger,FAQ,18/09/2025,6100,6300,6200
Uttar Pradesh,Bulandshahar,Sikarpur,Cabbage,Cabbage,FAQ,18/09/2025,2400,2600,2500
Uttar Pradesh,Bulandshahar,Sikarpur,Garlic,Garlic,FAQ,18/09/2025,6000,6200,6100
Uttar Pradesh,Bulandshahar,Sikarpur,Raddish,Raddish,FAQ,18/09/2025,2400,2500,2450
Uttar Pradesh,Etah,Aliganj,Wheat,Dara,FAQ,18/09/2025,2450,2460,2455
Uttar Pradesh,Etah,Awagarh,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,1400,1600,1500
Uttar Pradesh,Etawah,Etawah,Tomato,Hybrid,FAQ,18/09/2025,2000,2250,2200
Uttar Pradesh,Hathras,Shadabad,Onion,Red,FAQ,18/09/2025,1200,1300,1250
Uttar Pradesh,Hathras,Sikandraraau,Paddy(Dhan)(Basmati),Basmati 1509,FAQ,18/09/2025,2560,2900,2780
Uttar Pradesh,Hathras,Sikandraraau,Wheat,Dara,FAQ,18/09/2025,2430,2530,2480
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,18/09/2025,7680,7780,7680
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,18/09/2025,6580,6780,6680
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,1445,1645,1545
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bitter gourd,Bitter Gourd,FAQ,18/09/2025,2300,2500,2400
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Gur(Jaggery),Red,FAQ,18/09/2025,4555,4755,4655
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Mustard,Sarson(Black),FAQ,18/09/2025,6820,7020,6920
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Onion,Red,FAQ,18/09/2025,1285,1485,1385
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Wheat,Dara,FAQ,18/09/2025,2485,2685,2585
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,White Peas,White Peas,FAQ,18/09/2025,4020,4220,4120
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,18/09/2025,1500,1560,1530
Uttar Pradesh,Lalitpur,Mehrauni,Barley (Jau),Dara,Non-FAQ,18/09/2025,2000,2200,2100
Uttar Pradesh,Lalitpur,Mehrauni,Wheat,147 Average,Non-FAQ,18/09/2025,2400,2500,2450
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Green Chilli,Green Chilly,FAQ,18/09/2025,2900,3200,3100
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Onion,Red,FAQ,18/09/2025,1100,1200,1150
Uttar Pradesh,Rampur,Shahabad,Wood,Other,FAQ,18/09/2025,500,900,700
Uttar Pradesh,Shamli,Kairana,Lemon,Lemon,FAQ,18/09/2025,5100,5200,5150
Uttar Pradesh,Shravasti,Payagpur,Onion,Red,FAQ,18/09/2025,1300,1500,1400
Uttrakhand,Dehradoon,Vikasnagar,Cauliflower,Other,FAQ,18/09/2025,1000,1200,1200
Uttrakhand,Haridwar,Haridwar Union,Brinjal,Other,FAQ,18/09/2025,1000,1500,1200
Uttrakhand,Haridwar,Haridwar Union,Lemon,Other,FAQ,18/09/2025,1200,2000,1500
Uttrakhand,Haridwar,Manglaur,Cucumbar(Kheera),Other,FAQ,18/09/2025,1400,2000,1500
Uttrakhand,Haridwar,Manglaur,Pumpkin,Other,FAQ,18/09/2025,1000,1300,1200
West Bengal,Bankura,Bishnupur(Bankura),Bottle gourd,Bottle Gourd,FAQ,18/09/2025,1500,2000,1500
West Bengal,Bankura,Bishnupur(Bankura),Mustard,Mustard,FAQ,18/09/2025,5800,6200,6000
West Bengal,Bankura,Bishnupur(Bankura),Rice,Common,FAQ,18/09/2025,3500,3700,3600
West Bengal,Bankura,Khatra,Brinjal,Round/Long,FAQ,18/09/2025,3500,4500,4000
West Bengal,Bankura,Khatra,Tomato,Tomato,Non-FAQ,18/09/2025,3000,4000,3500
West Bengal,Bankura,Khatra,Wheat,Sonalika,Non-FAQ,18/09/2025,2800,3200,3000
West Bengal,Medinipur(W),Ghatal,Bitter gourd,Kareli,FAQ,18/09/2025,3900,4000,3950
West Bengal,Medinipur(W),Ghatal,Green Chilli,Green Chilly,FAQ,18/09/2025,8100,8300,8200
West Bengal,Medinipur(W),Ghatal,Sweet Pumpkin,Other,FAQ,18/09/2025,3100,3300,3200
Andhra Pradesh,Chittor,Kalikiri,Tomato,Hybrid,FAQ,18/09/2025,1200,1750,1500
Andhra Pradesh,Chittor,Mulakalacheruvu,Tomato,Local,FAQ,18/09/2025,1300,2500,2000
Andhra Pradesh,East Godavari,Ravulapelem,Banana,Chakkarakeli(White),Large,18/09/2025,1800,2800,2400
Andhra Pradesh,Krishna,Tiruvuru,Paddy(Dhan)(Common),Sona,FAQ,18/09/2025,2400,2800,2600
Andhra Pradesh,Krishna,Tiruvuru,Rice,Fine,FAQ,18/09/2025,4200,4400,4300
Andhra Pradesh,Nellore,Rapur,Wood,Eucalyptus,FAQ,18/09/2025,5600,6000,5800
Bihar,Bhojpur,Aarah,Potato,Jyoti,FAQ,18/09/2025,2000,2200,2100
Gujarat,Amreli,Damnagar,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,350,1050,800
Gujarat,Amreli,Damnagar,Guar,Gwar,FAQ,18/09/2025,6000,7050,6550
Gujarat,Amreli,Damnagar,Lemon,Lemon,FAQ,18/09/2025,1200,2050,1850
Gujarat,Bharuch,Jambusar,Wheat,Other,FAQ,18/09/2025,2600,3400,3000
Gujarat,Bharuch,Jambusar(Kaavi),Arhar (Tur/Red Gram)(Whole),Other,FAQ,18/09/2025,6500,7500,7000
Gujarat,Bharuch,Jambusar(Kaavi),Castor Seed,Other,FAQ,18/09/2025,5400,6000,5600
Gujarat,Devbhumi Dwarka,Bhanvad,Wheat,Other,Non-FAQ,18/09/2025,2200,2400,2300
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bitter gourd,Other,FAQ,18/09/2025,3000,3000,3000
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cucumbar(Kheera),Other,FAQ,18/09/2025,2000,2000,2000
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cabbage,Cabbage,FAQ,18/09/2025,500,2000,1250
Gujarat,Rajkot,Gondal(Veg.market Gondal),Carrot,Carrot,FAQ,18/09/2025,1500,3500,2500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Green Chilli,Green Chilly,FAQ,18/09/2025,200,4000,2100
Gujarat,Surat,Surat,Banana - Green,Other,FAQ,18/09/2025,500,1250,875
Gujarat,Surat,Surat,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,3000,7000,5000
Gujarat,Surat,Surat,Cauliflower,Other,FAQ,18/09/2025,1000,3000,2000
Gujarat,Surat,Surat,Drumstick,Other,FAQ,18/09/2025,6000,11000,8500
Gujarat,Surat,Surat,Groundnut pods (raw),Other,FAQ,18/09/2025,3100,4000,3550
Gujarat,Surat,Surat,Surat Beans (Papadi),Other,FAQ,18/09/2025,4500,9000,6750
Gujarat,Surat,Surat,Tomato,Other,FAQ,18/09/2025,500,1700,1100
Haryana,Gurgaon,Gurgaon,Cauliflower,Other,FAQ,18/09/2025,2000,4000,3000
Haryana,Gurgaon,Gurgaon,Onion,Other,FAQ,18/09/2025,1000,1500,1250
Haryana,Gurgaon,Gurgaon,Tomato,Other,FAQ,18/09/2025,1500,2500,2000
Haryana,Hissar,Barwala(Hisar),Brinjal,Other,FAQ,18/09/2025,3500,4000,3800
Haryana,Hissar,Barwala(Hisar),Cauliflower,Other,FAQ,18/09/2025,4500,5000,4800
Haryana,Hissar,Barwala(Hisar),Pomegranate,Other,Medium,18/09/2025,11000,12000,12000
Haryana,Hissar,Hansi,Bitter gourd,Other,FAQ,18/09/2025,4000,4500,4300
Haryana,Hissar,Hansi,French Beans (Frasbean),Other,FAQ,18/09/2025,4000,6000,5000
Haryana,Hissar,Hansi,Guava,Other,Medium,18/09/2025,2500,3500,3000
Haryana,Hissar,Hansi,Orange,Other,Medium,18/09/2025,4000,5000,4500
Haryana,Hissar,Hansi,Pineapple,Other,Medium,18/09/2025,3000,3500,3300
Haryana,Hissar,Hansi,Pomegranate,Other,Medium,18/09/2025,8000,14000,10000
Haryana,Hissar,Hansi,Potato,Other,FAQ,18/09/2025,1000,3500,1500
Haryana,Hissar,Hansi,Raddish,Other,FAQ,18/09/2025,2000,3000,2500
Haryana,Kurukshetra,Babain,Paddy(Dhan)(Basmati),Basmati 1509,FAQ,18/09/2025,2700,3140,2950
Haryana,Mahendragarh-Narnaul,Narnaul,Coriander(Leaves),Coriander,FAQ,18/09/2025,5000,5000,5000
Haryana,Mahendragarh-Narnaul,Narnaul,Cucumbar(Kheera),Cucumbar,FAQ,18/09/2025,1500,4000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Mousambi(Sweet Lime),Mousambi,Medium,18/09/2025,3000,3200,3200
Haryana,Mahendragarh-Narnaul,Narnaul,Potato,Potato,Non-FAQ,18/09/2025,1000,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,Raddish,Raddish,FAQ,18/09/2025,1000,3000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Spinach,Spinach,FAQ,18/09/2025,3000,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Tender Coconut,Tender Coconut,Medium,18/09/2025,5000,5000,5000
Haryana,Panipat,Panipat,Brinjal,Arkasheela Mattigulla,FAQ,18/09/2025,1000,2000,1500
Haryana,Panipat,Panipat,Onion,Other,FAQ,18/09/2025,500,1500,1000
Haryana,Panipat,Panipat,Potato,Other,FAQ,18/09/2025,500,1500,1000
Haryana,Panipat,Panipat,Raddish,Other,FAQ,18/09/2025,600,1800,1200
Haryana,Rewari,Kosli,Onion,Other,FAQ,18/09/2025,1500,1500,1500
Haryana,Sonipat,Gohana,Banana - Green,Other,FAQ,18/09/2025,2000,2500,2200
Haryana,Sonipat,Gohana,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,2500,3000,2800
Haryana,Sonipat,Gohana,Brinjal,Other,FAQ,18/09/2025,2000,4000,3000
Haryana,Sonipat,Gohana,Grapes,Other,Large,18/09/2025,13000,15000,14000
Haryana,Sonipat,Gohana,Mousambi(Sweet Lime),Other,Large,18/09/2025,2500,3000,2800
Haryana,Sonipat,Gohana,Raddish,Other,FAQ,18/09/2025,2500,3000,2800
Himachal Pradesh,Chamba,Chamba,Banana,Other,Medium,18/09/2025,4500,5000,4750
Himachal Pradesh,Chamba,Chamba,Potato,Other,FAQ,18/09/2025,1400,1600,1500
Himachal Pradesh,Kangra,Dharamshala,Apple,Other,Medium,18/09/2025,6000,9000,7500
Himachal Pradesh,Kangra,Dharamshala,Banana,Other,Medium,18/09/2025,4000,4500,4250
Himachal Pradesh,Kangra,Dharamshala,Bitter gourd,Other,FAQ,18/09/2025,5500,6000,5750
Himachal Pradesh,Kangra,Dharamshala,Tomato,Other,FAQ,18/09/2025,2000,2500,2250
Himachal Pradesh,Kangra,Kangra,Apple,Other,Medium,18/09/2025,2000,8000,5000
Himachal Pradesh,Kangra,Kangra,Bitter gourd,Other,FAQ,18/09/2025,5000,6000,5500
Himachal Pradesh,Kangra,Kangra,Cabbage,Other,FAQ,18/09/2025,2500,3000,2700
Himachal Pradesh,Kangra,Kangra,Cauliflower,Other,FAQ,18/09/2025,3000,4000,3500
Himachal Pradesh,Kangra,Kangra,Colacasia,Colacasia,FAQ,18/09/2025,3000,3500,3200
Himachal Pradesh,Kangra,Kangra,Garlic,Average,FAQ,18/09/2025,10000,11000,11000
Himachal Pradesh,Kangra,Kangra,Green Chilli,Other,FAQ,18/09/2025,5000,6000,5500
Himachal Pradesh,Kangra,Kangra,Lemon,Other,FAQ,18/09/2025,5500,6000,5700
Himachal Pradesh,Kangra,Kangra,Papaya,Other,Medium,18/09/2025,3500,4000,3700
Himachal Pradesh,Kangra,Kangra,Potato,Other,FAQ,18/09/2025,1200,1600,1500
Himachal Pradesh,Kangra,Kangra,Pumpkin,Other,FAQ,18/09/2025,2500,4000,3500
Himachal Pradesh,Kangra,Kangra(Baijnath),Papaya,Other,Medium,18/09/2025,3500,4000,3800
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Cauliflower,African Sarson,FAQ,18/09/2025,3000,4000,3500
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Colacasia,Colacasia,FAQ,18/09/2025,3000,3500,3200
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Onion,Other,FAQ,18/09/2025,2000,2100,2000
Himachal Pradesh,Shimla,Rohroo,Bottle gourd,Bottle Gourd,FAQ,18/09/2025,3300,3500,3400
Himachal Pradesh,Shimla,Rohroo,Capsicum,Capsicum,FAQ,18/09/2025,6000,8500,7000
Himachal Pradesh,Shimla,Rohroo,Lemon,Lemon,FAQ,18/09/2025,7500,8000,7800
Jammu and Kashmir,Pulwama,Shopian,Apple,Delicious,Medium,18/09/2025,3125,4375,3750
Jammu and Kashmir,Pulwama,Shopian,Apple,Kullu Royal Delicious,Medium,18/09/2025,3750,5000,4375
Jammu and Kashmir,Rajouri,Rajouri (F&V),Bhindi(Ladies Finger),Other,FAQ,18/09/2025,4500,4700,4600
Jammu and Kashmir,Rajouri,Rajouri (F&V),Carrot,Other,FAQ,18/09/2025,3000,3200,3100
Jammu and Kashmir,Rajouri,Rajouri (F&V),Knool Khol,Other,FAQ,18/09/2025,3000,3200,3100
Jammu and Kashmir,Rajouri,Rajouri (F&V),Mousambi(Sweet Lime),Mousambi,Medium,18/09/2025,5500,5700,5600
Jammu and Kashmir,Rajouri,Rajouri (F&V),Pineapple,Pine Apple,Large,18/09/2025,5000,5200,5100
Jammu and Kashmir,Udhampur,Udhampur,Garlic,Other,FAQ,18/09/2025,8000,11000,9500
Karnataka,Bangalore,Ramanagara,Beans,Beans (Whole),Local,18/09/2025,2000,3500,3000
Karnataka,Bangalore,Ramanagara,Bhindi(Ladies Finger),Bhindi,Local,18/09/2025,2400,3200,2800
Karnataka,Bangalore,Ramanagara,Brinjal,Round,Local,18/09/2025,1000,1600,1200
Karnataka,Bangalore,Ramanagara,Carrot,Carrot,Local,18/09/2025,3000,4000,3600
Karnataka,Bangalore,Ramanagara,Cauliflower,Cauliflower,Local,18/09/2025,2000,3000,2600
Karnataka,Bangalore,Ramanagara,Chilly Capsicum,Chilly Capsicum,Local,18/09/2025,3000,4000,3600
Karnataka,Bangalore,Ramanagara,Drumstick,Drumstick,Local,18/09/2025,10000,11000,10500
Karnataka,Bangalore,Ramanagara,Green Chilli,Green Chilly,Local,18/09/2025,2800,4000,3500
Karnataka,Bangalore,Ramanagara,Raddish,Raddish,Local,18/09/2025,1000,2000,1900
Karnataka,Bangalore,Ramanagara,Snakeguard,Snakeguard,Local,18/09/2025,1600,2000,1800
Karnataka,Chamrajnagar,Chamaraj Nagar,Beans,Beans (Whole),Local,18/09/2025,1500,2000,1750
Karnataka,Chamrajnagar,Chamaraj Nagar,Cucumbar(Kheera),Cucumbar,Local,18/09/2025,800,1000,900
Karnataka,Chamrajnagar,Chamaraj Nagar,Turmeric,Turmeric,Local,18/09/2025,9020,9020,9020
Karnataka,Chamrajnagar,Gundlupet,Kulthi(Horse Gram),Horse gram (Whole),Local,18/09/2025,3300,3500,3300
Karnataka,Madikeri(Kodagu),Madikeri,Black pepper,Malabar,Local,18/09/2025,40000,50000,40000
Kerala,Alappuzha,Chengannur,Amphophalus,Other,FAQ,18/09/2025,4600,5000,4800
Kerala,Alappuzha,Chengannur,Bhindi(Ladies Finger),Other,FAQ,18/09/2025,2000,2500,2200
Kerala,Alappuzha,Chengannur,Carrot,Other,FAQ,18/09/2025,6800,7300,7000
Kerala,Alappuzha,Chengannur,Cauliflower,Other,FAQ,18/09/2025,0,0,4000
Kerala,Alappuzha,Chengannur,Cucumbar(Kheera),Other,FAQ,18/09/2025,1900,2200,2100
Kerala,Alappuzha,Chengannur,Lemon,Lemon,FAQ,18/09/2025,0,0,6000
Kerala,Alappuzha,Chengannur,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,18/09/2025,0,0,8000
Kerala,Alappuzha,Cherthala,Beetroot,Other,FAQ,18/09/2025,4000,4200,4100
Kerala,Alappuzha,Cherthala,Long Melon(Kakri),Other,FAQ,18/09/2025,4000,4200,4100
Kerala,Alappuzha,Harippad,Cucumbar(Kheera),Other,FAQ,18/09/2025,3000,3500,3000
Kerala,Ernakulam,Amalapuram  VFPCK,Banana,Palayamthodan,Large,18/09/2025,2200,2500,2300
Kerala,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,18/09/2025,3200,4200,3700
Kerala,Ernakulam,Perumbavoor,Banana,Palayamthodan,Medium,18/09/2025,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Bhindi(Ladies Finger),Bhindi,FAQ,18/09/2025,2800,3800,3200
Kerala,Ernakulam,Perumbavoor,Carrot,Carrot,FAQ,18/09/2025,6800,7800,7200
Kerala,Ernakulam,Perumbavoor,Elephant Yam (Suran),Other,FAQ,18/09/2025,4200,5200,4700
Kerala,Ernakulam,Perumbavoor,Onion,Onion,FAQ,18/09/2025,1800,2800,2200
Kerala,Kannur,Thalasserry,Carrot,Carrot,FAQ,18/09/2025,5800,6200,6000
Kerala,Kollam,Sasthamkotta,Banana,Nendra Bale,Medium,18/09/2025,6000,6500,6200
Kerala,Kollam,Sasthamkotta,Colacasia,Other,FAQ,18/09/2025,4000,4800,4500
Kerala,Kollam,Sasthamkotta,Cucumbar(Kheera),Other,FAQ,18/09/2025,4000,4500,4200
Kerala,Kollam,Sasthamkotta,Snakeguard,Other,FAQ,18/09/2025,2400,2800,2500
Kerala,Kottayam,Kottayam,Carrot,Carrot,FAQ,18/09/2025,7400,7800,7600
Kerala,Kottayam,Kottayam,Cowpea(Veg),Cowpea (Veg),FAQ,18/09/2025,5200,5600,5400
Kerala,Kottayam,Kottayam,Little gourd (Kundru),Other,FAQ,18/09/2025,2200,2600,2400
Kerala,Kottayam,Kottayam,Onion,Big,FAQ,18/09/2025,2200,2600,2400
Kerala,Kottayam,Kottayam,Pineapple,Pine Apple,Medium,18/09/2025,4600,5000,4800
Kerala,Kottayam,Kottayam,Rice,Other,FAQ,18/09/2025,4800,5200,5000
Kerala,Kottayam,Kottayam,Tomato,Tomato,FAQ,18/09/2025,3600,4000,3800
Kerala,Kottayam,Kuruppanthura,Brinjal,Brinjal,FAQ,18/09/2025,5600,6000,6000
Kerala,Kottayam,Kuruppanthura,Drumstick,Drumstick,FAQ,18/09/2025,8000,10000,9000
Kerala,Kottayam,Kuruppanthura,Green Chilli,Green Chilly,FAQ,18/09/2025,6000,8000,7000
Kerala,Kottayam,Kuruppanthura,Little gourd (Kundru),Other,FAQ,18/09/2025,4500,6000,5000
Kerala,Kottayam,Kuruppanthura,Onion,Onion,FAQ,18/09/2025,5000,5800,5500
Kerala,Kottayam,Pampady,Banana,Palayamthodan,Medium,18/09/2025,2500,3500,3000
Kerala,Kottayam,Pampady,Cabbage,Other,FAQ,18/09/2025,3000,4500,3500
Kerala,Kottayam,Pampady,Coconut,Coconut,FAQ,18/09/2025,5000,7500,6000
Kerala,Kottayam,Pampady,Cucumbar(Kheera),Other,FAQ,18/09/2025,2000,3500,2500
Kerala,Kottayam,Pampady,Drumstick,Other,FAQ,18/09/2025,8200,9600,9000
